timeStep;demandHeat;demandElectricity;SolarThermic5;ThermalStorage5Discharge;ThermalStorage5Charge;CHP5;ElecBuy;ElecSell;ThermalStorage5SOC;Cost;Price;positiveDemandHeat;positiveDemandHeatTotal;positiveDemandElectricity;plusSolarThermic5;plusThermalStorage5Discharge;plusThermalStorage5Charge;plusCHP5;plusElecBuy;plusElecSell
472.00;-10.75;-3.01;0.00;0.00;0.00;17.92;0.00;2.01;0.00;0.24;0.25;10.75;10.75;3.01;0.00;0.00;0.00;10.75;0.00;-2.01
473.00;-11.80;-2.94;0.00;0.00;0.00;19.67;0.00;2.57;0.00;0.26;0.25;11.80;11.80;2.94;0.00;0.00;0.00;11.80;0.00;-2.57
474.00;-17.13;-3.15;0.00;0.00;0.00;28.55;0.00;4.85;0.00;0.34;0.25;17.13;17.13;3.15;0.00;0.00;0.00;17.13;0.00;-4.85
475.00;-13.39;-3.09;0.00;0.00;0.00;22.32;0.00;3.16;0.00;0.28;0.25;13.39;13.39;3.09;0.00;0.00;0.00;13.39;0.00;-3.16
476.00;-8.54;-2.98;0.00;0.00;0.00;14.24;0.00;1.01;0.00;0.21;0.25;8.54;8.54;2.98;0.00;0.00;0.00;8.54;0.00;-1.01
477.00;-14.00;-3.00;0.00;0.00;0.00;23.34;0.00;3.54;0.00;0.29;0.25;14.00;14.00;3.00;0.00;0.00;0.00;14.00;0.00;-3.54
478.00;-16.02;-2.92;0.00;0.00;0.00;26.70;0.00;4.56;0.00;0.31;0.25;16.02;16.02;2.92;0.00;0.00;0.00;16.02;0.00;-4.56
479.00;-10.38;-2.61;0.00;0.00;0.00;17.30;0.00;2.24;0.00;0.23;0.25;10.38;10.38;2.61;0.00;0.00;0.00;10.38;0.00;-2.24
480.00;-11.21;-2.20;0.00;0.00;0.00;18.68;0.00;3.03;0.00;0.23;0.25;11.21;11.21;2.20;0.00;0.00;0.00;11.21;0.00;-3.03
481.00;-12.19;-2.22;0.00;0.00;0.00;20.31;0.00;3.47;0.00;0.24;0.25;12.19;12.19;2.22;0.00;0.00;0.00;12.19;0.00;-3.47
482.00;-8.89;-2.38;0.00;0.00;0.00;14.82;0.00;1.77;0.00;0.20;0.25;8.89;8.89;2.38;0.00;0.00;0.00;8.89;0.00;-1.77
483.00;-8.07;-2.67;0.00;0.00;0.00;13.45;0.00;1.09;0.00;0.20;0.25;8.07;8.07;2.67;0.00;0.00;0.00;8.07;0.00;-1.09
484.00;-12.35;-2.82;0.00;0.00;0.00;20.59;0.00;2.94;0.00;0.26;0.25;12.35;12.35;2.82;0.00;0.00;0.00;12.35;0.00;-2.94
485.00;-14.92;-2.76;0.00;0.00;0.00;24.87;0.00;4.21;0.00;0.29;0.25;14.92;14.92;2.76;0.00;0.00;0.00;14.92;0.00;-4.21
486.00;-11.45;-2.54;0.00;0.00;0.00;19.08;0.00;2.80;0.00;0.24;0.25;11.45;11.45;2.54;0.00;0.00;0.00;11.45;0.00;-2.80
487.00;-7.82;-2.40;0.00;0.00;0.00;13.03;0.00;1.25;0.00;0.18;0.25;7.82;7.82;2.40;0.00;0.00;0.00;7.82;0.00;-1.25
488.00;-9.78;-2.37;0.00;0.00;0.00;16.30;0.00;2.19;0.00;0.21;0.25;9.78;9.78;2.37;0.00;0.00;0.00;9.78;0.00;-2.19
489.00;-13.53;-2.39;0.00;0.00;0.00;22.55;0.00;3.92;0.00;0.26;0.25;13.53;13.53;2.39;0.00;0.00;0.00;13.53;0.00;-3.92
490.00;-11.61;-2.25;0.00;0.00;0.00;19.36;0.00;3.17;0.00;0.23;0.25;11.61;11.61;2.25;0.00;0.00;0.00;11.61;0.00;-3.17
491.00;-8.36;-2.07;0.00;0.00;0.00;13.93;0.00;1.84;0.00;0.18;0.25;8.36;8.36;2.07;0.00;0.00;0.00;8.36;0.00;-1.84
492.00;-9.78;-2.07;0.00;0.00;0.00;16.30;0.00;2.50;0.00;0.20;0.25;9.78;9.78;2.07;0.00;0.00;0.00;9.78;0.00;-2.50
493.00;-15.46;-2.23;0.00;0.00;0.00;25.77;0.00;4.98;0.00;0.29;0.25;15.46;15.46;2.23;0.00;0.00;0.00;15.46;0.00;-4.98
494.00;-13.84;-2.28;0.00;0.00;0.00;23.06;0.00;4.18;0.00;0.26;0.25;13.84;13.84;2.28;0.00;0.00;0.00;13.84;0.00;-4.18
495.00;-10.09;-2.16;0.00;0.00;0.00;16.82;0.00;2.55;0.00;0.21;0.25;10.09;10.09;2.16;0.00;0.00;0.00;10.09;0.00;-2.55
496.00;-10.05;-2.10;0.00;0.00;0.00;16.76;0.00;2.59;0.00;0.21;0.25;10.05;10.05;2.10;0.00;0.00;0.00;10.05;0.00;-2.59
497.00;-10.52;-2.09;0.00;0.00;0.00;17.54;0.00;2.82;0.00;0.21;0.25;10.52;10.52;2.09;0.00;0.00;0.00;10.52;0.00;-2.82
498.00;-9.70;-2.11;0.00;0.00;0.00;16.17;0.00;2.42;0.00;0.20;0.25;9.70;9.70;2.11;0.00;0.00;0.00;9.70;0.00;-2.42
499.00;-11.82;-2.13;0.00;0.00;0.00;19.71;0.00;3.39;0.00;0.23;0.25;11.82;11.82;2.13;0.00;0.00;0.00;11.82;0.00;-3.39
500.00;-15.52;-2.10;0.00;0.00;0.00;25.87;0.00;5.14;0.00;0.28;0.25;15.52;15.52;2.10;0.00;0.00;0.00;15.52;0.00;-5.14
501.00;-13.98;-2.14;0.00;0.00;0.00;23.30;0.00;4.38;0.00;0.26;0.25;13.98;13.98;2.14;0.00;0.00;0.00;13.98;0.00;-4.38
502.00;-13.56;-2.22;0.00;0.00;0.00;22.60;0.00;4.10;0.00;0.26;0.25;13.56;13.56;2.22;0.00;0.00;0.00;13.56;0.00;-4.10
503.00;-10.40;-2.25;0.00;0.00;0.00;17.34;0.00;2.60;0.00;0.22;0.25;10.40;10.40;2.25;0.00;0.00;0.00;10.40;0.00;-2.60
504.00;-8.66;-2.37;0.02;0.00;0.00;14.40;0.00;1.66;0.00;0.19;0.25;8.66;8.66;2.37;0.02;0.00;0.00;8.64;0.00;-1.66
505.00;-12.41;-2.73;0.11;0.00;0.00;20.51;0.00;3.01;0.00;0.26;0.25;12.41;12.41;2.73;0.11;0.00;0.00;12.31;0.00;-3.01
506.00;-16.10;-2.99;0.24;0.00;0.00;26.44;0.00;4.41;0.00;0.32;0.25;16.10;16.10;2.99;0.24;0.00;0.00;15.87;0.00;-4.41
507.00;-16.15;-3.21;0.37;0.00;0.00;26.30;0.00;4.15;0.00;0.32;0.25;16.15;16.15;3.21;0.37;0.00;0.00;15.78;0.00;-4.15
508.00;-19.64;-3.63;0.51;0.00;0.00;31.88;0.00;5.30;0.00;0.38;0.25;19.64;19.64;3.63;0.51;0.00;0.00;19.13;0.00;-5.30
509.00;-19.02;-3.56;0.69;0.00;0.00;30.54;0.00;5.00;0.00;0.37;0.25;19.02;19.02;3.56;0.69;0.00;0.00;18.33;0.00;-5.00
510.00;-9.98;-3.19;1.09;0.00;0.00;14.80;0.00;0.96;0.00;0.22;0.25;9.98;9.98;3.19;1.09;0.00;0.00;8.88;0.00;-0.96
511.00;-15.33;-2.91;1.18;0.00;0.00;23.58;0.00;3.69;0.00;0.29;0.25;15.33;15.33;2.91;1.18;0.00;0.00;14.15;0.00;-3.69
512.00;-18.71;-2.81;1.21;0.00;0.00;29.16;0.00;5.36;0.00;0.33;0.25;18.71;18.71;2.81;1.21;0.00;0.00;17.49;0.00;-5.36
513.00;-14.28;-3.08;1.01;0.00;0.00;22.12;0.00;3.12;0.00;0.28;0.25;14.28;14.28;3.08;1.01;0.00;0.00;13.27;0.00;-3.12
514.00;-15.28;-3.49;0.90;0.00;0.00;23.97;0.00;3.22;0.00;0.31;0.25;15.28;15.28;3.49;0.90;0.00;0.00;14.38;0.00;-3.22
515.00;-15.05;-3.66;0.73;0.00;0.00;23.87;0.00;3.03;0.00;0.31;0.25;15.05;15.05;3.66;0.73;0.00;0.00;14.32;0.00;-3.03
516.00;-11.13;-3.78;0.78;0.00;0.00;17.25;0.00;1.05;0.00;0.26;0.25;11.13;11.13;3.78;0.78;0.00;0.00;10.35;0.00;-1.05
517.00;-7.89;-3.67;0.02;0.00;0.01;13.12;0.00;0.00;0.00;0.22;0.25;7.89;7.89;3.67;0.02;0.00;0.01;7.87;0.00;-0.00
518.00;-12.49;-3.47;1.27;0.00;0.00;18.71;0.00;1.77;0.00;0.26;0.25;12.49;12.49;3.47;1.27;0.00;0.00;11.22;0.00;-1.77
519.00;-14.59;-3.67;1.40;0.00;0.00;21.98;0.00;2.49;0.00;0.30;0.25;14.59;14.59;3.67;1.40;0.00;0.00;13.19;0.00;-2.49
520.00;-8.66;-3.55;1.05;0.00;0.00;12.68;0.00;0.00;0.00;0.22;0.25;8.66;8.66;3.55;1.05;0.00;0.00;7.61;0.00;-0.00
521.00;-12.06;-3.64;1.44;0.00;0.00;17.68;0.00;1.31;0.00;0.26;0.25;12.06;12.06;3.64;1.44;0.00;0.00;10.61;0.00;-1.31
522.00;-15.83;-3.17;1.18;0.00;0.00;24.42;0.00;3.67;0.00;0.30;0.25;15.83;15.83;3.17;1.18;0.00;0.00;14.65;0.00;-3.67
523.00;-14.42;-2.72;1.23;0.00;0.00;21.98;0.00;3.44;0.00;0.27;0.25;14.42;14.42;2.72;1.23;0.00;0.00;13.19;0.00;-3.44
524.00;-10.75;-3.25;1.16;0.00;0.00;15.98;0.00;1.23;0.00;0.24;0.25;10.75;10.75;3.25;1.16;0.00;0.00;9.59;0.00;-1.23
525.00;-9.69;-3.93;1.27;0.00;0.00;14.05;0.00;0.00;0.00;0.24;0.25;9.69;9.69;3.93;1.27;0.00;0.00;8.43;0.00;-0.00
526.00;-13.92;-4.58;2.23;0.00;0.00;19.48;0.00;0.88;0.00;0.31;0.25;13.92;13.92;4.58;2.23;0.00;0.00;11.69;0.00;-0.88
527.00;-13.20;-4.00;2.17;0.00;0.00;18.37;0.00;1.14;0.00;0.28;0.25;13.20;13.20;4.00;2.17;0.00;0.00;11.02;0.00;-1.14
528.00;-11.26;-3.31;2.71;0.00;0.00;14.25;0.00;0.68;0.00;0.22;0.25;11.26;11.26;3.31;2.71;0.00;0.00;8.55;0.00;-0.68
529.00;-17.59;-3.28;2.25;0.00;0.00;25.57;0.00;3.88;0.00;0.32;0.25;17.59;17.59;3.28;2.25;0.00;0.00;15.34;0.00;-3.88
530.00;-20.91;-3.71;2.05;0.00;0.00;31.43;0.00;5.09;0.00;0.38;0.25;20.91;20.91;3.71;2.05;0.00;0.00;18.86;0.00;-5.09
531.00;-12.51;-4.29;2.04;0.00;0.00;17.45;0.00;0.59;0.00;0.28;0.25;12.51;12.51;4.29;2.04;0.00;0.00;10.47;0.00;-0.59
532.00;-8.00;-4.51;0.00;0.00;1.67;16.10;0.00;0.00;0.00;0.28;0.25;8.00;8.00;4.51;0.00;0.00;1.50;9.66;0.00;-0.00
533.00;-8.60;-4.19;0.00;0.00;0.39;14.98;0.00;0.00;0.37;0.26;0.25;8.60;8.60;4.19;0.00;0.00;0.35;8.99;0.00;-0.00
534.00;-8.77;-4.25;0.00;0.00;0.35;15.19;0.00;0.00;0.46;0.26;0.25;8.77;8.77;4.25;0.00;0.00;0.31;9.11;0.00;-0.00
535.00;-15.55;-4.73;3.65;1.77;0.00;16.89;0.00;0.00;0.54;0.29;0.25;15.55;15.55;4.73;3.65;1.59;0.00;10.13;0.00;-0.00
536.00;-21.35;-4.34;5.44;0.17;0.00;26.23;0.00;3.00;0.05;0.36;0.25;21.35;21.35;4.34;5.44;0.16;0.00;15.74;0.00;-3.00
537.00;-18.48;-3.56;5.71;0.00;0.00;21.28;0.00;2.40;0.00;0.29;0.25;18.48;18.48;3.56;5.71;0.00;0.00;12.77;0.00;-2.40
538.00;-13.57;-3.60;5.86;0.00;0.00;12.86;0.00;0.00;0.00;0.22;0.25;13.57;13.57;3.60;5.86;0.00;0.00;7.72;0.00;-0.00
539.00;-11.31;-3.70;3.39;0.00;0.00;13.22;0.00;0.00;0.00;0.23;0.25;11.31;11.31;3.70;3.39;0.00;0.00;7.93;0.00;-0.00
540.00;-9.97;-2.94;3.67;0.00;0.00;10.51;0.00;0.00;0.00;0.18;0.25;9.97;9.97;2.94;3.67;0.00;0.00;6.30;0.00;-0.00
541.00;-9.37;-2.77;3.43;0.00;0.00;9.89;0.00;0.00;0.00;0.17;0.25;9.37;9.37;2.77;3.43;0.00;0.00;5.94;0.00;-0.00
542.00;-17.57;-3.72;8.06;0.01;0.00;15.84;0.00;0.72;0.00;0.25;0.25;17.57;17.57;3.72;8.06;0.01;0.00;9.51;0.00;-0.72
543.00;-19.14;-3.65;11.32;0.00;0.01;13.05;0.00;0.00;0.00;0.22;0.25;19.14;19.14;3.65;11.32;0.00;0.01;7.83;0.00;-0.00
544.00;-12.27;-3.12;5.59;0.00;0.00;11.13;0.00;0.00;0.00;0.19;0.25;12.27;12.27;3.12;5.59;0.00;0.00;6.68;0.00;-0.00
545.00;-10.71;-3.88;2.40;0.00;0.00;13.85;0.00;0.00;0.00;0.24;0.25;10.71;10.71;3.88;2.40;0.00;0.00;8.31;0.00;-0.00
546.00;-11.60;-4.03;2.97;0.00;0.01;14.41;0.00;0.00;0.00;0.25;0.25;11.60;11.60;4.03;2.97;0.00;0.01;8.64;0.00;-0.00
547.00;-9.72;-3.72;1.75;0.01;0.00;13.29;0.00;0.00;0.00;0.23;0.25;9.72;9.72;3.72;1.75;0.01;0.00;7.97;0.00;-0.00
548.00;-10.26;-4.27;1.10;0.01;0.01;15.26;0.00;0.00;0.00;0.26;0.25;10.26;10.26;4.27;1.10;0.00;0.00;9.16;0.00;-0.00
549.00;-15.64;-4.57;1.36;0.01;0.00;23.79;0.00;2.09;0.00;0.34;0.25;15.64;15.64;4.57;1.36;0.01;0.00;14.27;0.00;-2.09
550.00;-18.50;-4.21;0.42;0.00;0.00;30.14;0.00;4.23;0.00;0.38;0.25;18.50;18.50;4.21;0.42;0.00;0.00;18.08;0.00;-4.23
551.00;-12.83;-3.85;0.95;0.00;0.00;19.79;0.00;1.70;0.00;0.29;0.25;12.83;12.83;3.85;0.95;0.00;0.00;11.87;0.00;-1.70
552.00;-10.58;-4.23;0.96;0.00;0.00;16.03;0.00;0.26;0.00;0.27;0.25;10.58;10.58;4.23;0.96;0.00;0.00;9.62;0.00;-0.26
553.00;-11.37;-4.00;1.10;0.00;0.00;17.12;0.00;0.80;0.00;0.27;0.25;11.37;11.37;4.00;1.10;0.00;0.00;10.27;0.00;-0.80
554.00;-14.82;-3.74;1.39;0.00;0.00;22.38;0.00;2.53;0.00;0.30;0.25;14.82;14.82;3.74;1.39;0.00;0.00;13.43;0.00;-2.53
555.00;-20.31;-4.34;1.36;0.00;0.00;31.58;0.00;4.50;0.00;0.40;0.25;20.31;20.31;4.34;1.36;0.00;0.00;18.95;0.00;-4.50
556.00;-16.32;-4.66;0.83;0.00;0.00;25.81;0.00;2.57;0.00;0.36;0.25;16.32;16.32;4.66;0.83;0.00;0.00;15.49;0.00;-2.57
557.00;-15.03;-5.48;0.69;0.00;0.00;23.89;0.00;1.21;0.00;0.37;0.25;15.03;15.03;5.48;0.69;0.00;0.00;14.34;0.00;-1.21
558.00;-13.14;-5.07;0.75;0.00;0.00;20.64;0.00;0.71;0.00;0.33;0.25;13.14;13.14;5.07;0.75;0.00;0.00;12.38;0.00;-0.71
559.00;-11.92;-4.60;0.61;0.00;0.00;18.85;0.00;0.68;0.00;0.30;0.25;11.92;11.92;4.60;0.61;0.00;0.00;11.31;0.00;-0.68
560.00;-19.74;-4.99;0.46;0.00;0.00;32.14;0.00;4.01;0.00;0.43;0.25;19.74;19.74;4.99;0.46;0.00;0.00;19.28;0.00;-4.01
561.00;-19.91;-4.95;0.36;0.00;0.00;32.57;0.00;4.17;0.00;0.43;0.25;19.91;19.91;4.95;0.36;0.00;0.00;19.54;0.00;-4.17
562.00;-14.12;-4.32;0.23;0.00;0.00;23.15;0.00;2.16;0.00;0.33;0.25;14.12;14.12;4.32;0.23;0.00;0.00;13.89;0.00;-2.16
563.00;-16.41;-4.46;0.10;0.00;0.00;27.18;0.00;3.15;0.00;0.37;0.25;16.41;16.41;4.46;0.10;0.00;0.00;16.31;0.00;-3.15
564.00;-14.48;-4.44;0.00;0.00;0.00;24.12;0.00;2.32;0.00;0.34;0.25;14.48;14.48;4.44;0.00;0.00;0.00;14.47;0.00;-2.32
565.00;-9.50;-3.65;0.00;0.00;0.00;15.84;0.00;0.78;0.00;0.25;0.25;9.50;9.50;3.65;0.00;0.00;0.00;9.50;0.00;-0.78
566.00;-15.41;-3.53;0.00;0.00;0.00;25.69;0.00;3.67;0.00;0.33;0.25;15.41;15.41;3.53;0.00;0.00;0.00;15.41;0.00;-3.67
567.00;-16.84;-3.46;0.00;0.00;0.00;28.07;0.00;4.40;0.00;0.34;0.25;16.84;16.84;3.46;0.00;0.00;0.00;16.84;0.00;-4.40
568.00;-10.75;-3.01;0.00;0.00;0.00;17.92;0.00;2.01;0.00;0.24;0.25;10.75;10.75;3.01;0.00;0.00;0.00;10.75;0.00;-2.01
569.00;-11.80;-2.94;0.00;0.00;0.00;19.67;0.00;2.57;0.00;0.26;0.25;11.80;11.80;2.94;0.00;0.00;0.00;11.80;0.00;-2.57
570.00;-17.13;-3.15;0.00;0.00;0.00;28.55;0.00;4.85;0.00;0.34;0.25;17.13;17.13;3.15;0.00;0.00;0.00;17.13;0.00;-4.85
571.00;-13.39;-3.09;0.00;0.00;0.00;22.32;0.00;3.16;0.00;0.28;0.25;13.39;13.39;3.09;0.00;0.00;0.00;13.39;0.00;-3.16
572.00;-8.54;-2.98;0.00;0.00;0.00;14.24;0.00;1.01;0.00;0.21;0.25;8.54;8.54;2.98;0.00;0.00;0.00;8.54;0.00;-1.01
573.00;-14.00;-3.00;0.00;0.00;0.00;23.34;0.00;3.54;0.00;0.29;0.25;14.00;14.00;3.00;0.00;0.00;0.00;14.00;0.00;-3.54
574.00;-16.02;-2.92;0.00;0.00;0.00;26.70;0.00;4.56;0.00;0.31;0.25;16.02;16.02;2.92;0.00;0.00;0.00;16.02;0.00;-4.56
575.00;-10.38;-2.61;0.00;0.00;0.00;17.30;0.00;2.24;0.00;0.23;0.25;10.38;10.38;2.61;0.00;0.00;0.00;10.38;0.00;-2.24
576.00;-11.21;-2.20;0.00;0.00;0.00;18.68;0.00;3.03;0.00;0.23;0.25;11.21;11.21;2.20;0.00;0.00;0.00;11.21;0.00;-3.03
577.00;-12.19;-2.22;0.00;0.00;0.00;20.31;0.00;3.47;0.00;0.24;0.25;12.19;12.19;2.22;0.00;0.00;0.00;12.19;0.00;-3.47
578.00;-8.89;-2.38;0.00;0.00;0.00;14.82;0.00;1.77;0.00;0.20;0.25;8.89;8.89;2.38;0.00;0.00;0.00;8.89;0.00;-1.77
579.00;-8.07;-2.67;0.00;0.00;0.00;13.45;0.00;1.09;0.00;0.20;0.25;8.07;8.07;2.67;0.00;0.00;0.00;8.07;0.00;-1.09
580.00;-12.35;-2.82;0.00;0.00;0.00;20.59;0.00;2.94;0.00;0.26;0.25;12.35;12.35;2.82;0.00;0.00;0.00;12.35;0.00;-2.94
581.00;-14.92;-2.76;0.00;0.00;0.00;24.87;0.00;4.21;0.00;0.29;0.25;14.92;14.92;2.76;0.00;0.00;0.00;14.92;0.00;-4.21
582.00;-11.45;-2.54;0.00;0.00;0.00;19.08;0.00;2.80;0.00;0.24;0.25;11.45;11.45;2.54;0.00;0.00;0.00;11.45;0.00;-2.80
583.00;-7.82;-2.40;0.00;0.00;0.00;13.03;0.00;1.25;0.00;0.18;0.25;7.82;7.82;2.40;0.00;0.00;0.00;7.82;0.00;-1.25
584.00;-9.78;-2.37;0.00;0.00;0.00;16.30;0.00;2.19;0.00;0.21;0.25;9.78;9.78;2.37;0.00;0.00;0.00;9.78;0.00;-2.19
585.00;-13.53;-2.39;0.00;0.00;0.00;22.55;0.00;3.92;0.00;0.26;0.25;13.53;13.53;2.39;0.00;0.00;0.00;13.53;0.00;-3.92
586.00;-11.61;-2.25;0.00;0.00;0.00;19.36;0.00;3.17;0.00;0.23;0.25;11.61;11.61;2.25;0.00;0.00;0.00;11.61;0.00;-3.17
587.00;-8.36;-2.07;0.00;0.00;0.00;13.93;0.00;1.84;0.00;0.18;0.25;8.36;8.36;2.07;0.00;0.00;0.00;8.36;0.00;-1.84
588.00;-9.78;-2.07;0.00;0.00;0.00;16.30;0.00;2.50;0.00;0.20;0.25;9.78;9.78;2.07;0.00;0.00;0.00;9.78;0.00;-2.50
589.00;-15.46;-2.23;0.00;0.00;0.00;25.77;0.00;4.98;0.00;0.29;0.25;15.46;15.46;2.23;0.00;0.00;0.00;15.46;0.00;-4.98
590.00;-13.84;-2.28;0.00;0.00;0.00;23.06;0.00;4.18;0.00;0.26;0.25;13.84;13.84;2.28;0.00;0.00;0.00;13.84;0.00;-4.18
591.00;-10.09;-2.16;0.00;0.00;0.00;16.82;0.00;2.55;0.00;0.21;0.25;10.09;10.09;2.16;0.00;0.00;0.00;10.09;0.00;-2.55
592.00;-10.05;-2.10;0.00;0.00;0.00;16.76;0.00;2.59;0.00;0.21;0.25;10.05;10.05;2.10;0.00;0.00;0.00;10.05;0.00;-2.59
593.00;-10.52;-2.09;0.00;0.00;0.00;17.54;0.00;2.82;0.00;0.21;0.25;10.52;10.52;2.09;0.00;0.00;0.00;10.52;0.00;-2.82
594.00;-9.70;-2.11;0.00;0.00;0.00;16.17;0.00;2.42;0.00;0.20;0.25;9.70;9.70;2.11;0.00;0.00;0.00;9.70;0.00;-2.42
595.00;-11.82;-2.13;0.00;0.00;0.00;19.71;0.00;3.39;0.00;0.23;0.25;11.82;11.82;2.13;0.00;0.00;0.00;11.82;0.00;-3.39
596.00;-15.52;-2.10;0.00;0.00;0.00;25.87;0.00;5.14;0.00;0.28;0.25;15.52;15.52;2.10;0.00;0.00;0.00;15.52;0.00;-5.14
597.00;-13.98;-2.14;0.00;0.00;0.00;23.30;0.00;4.38;0.00;0.26;0.25;13.98;13.98;2.14;0.00;0.00;0.00;13.98;0.00;-4.38
598.00;-13.56;-2.22;0.00;0.00;0.00;22.60;0.00;4.10;0.00;0.26;0.25;13.56;13.56;2.22;0.00;0.00;0.00;13.56;0.00;-4.10
599.00;-10.40;-2.25;0.00;0.00;0.00;17.34;0.00;2.60;0.00;0.22;0.25;10.40;10.40;2.25;0.00;0.00;0.00;10.40;0.00;-2.60
600.00;-8.66;-2.37;0.02;0.00;0.00;14.40;0.00;1.66;0.00;0.19;0.25;8.66;8.66;2.37;0.02;0.00;0.00;8.64;0.00;-1.66
601.00;-12.41;-2.73;0.11;0.00;0.00;20.51;0.00;3.01;0.00;0.26;0.25;12.41;12.41;2.73;0.11;0.00;0.00;12.31;0.00;-3.01
602.00;-16.10;-2.99;0.24;0.00;0.00;26.44;0.00;4.41;0.00;0.32;0.25;16.10;16.10;2.99;0.24;0.00;0.00;15.87;0.00;-4.41
603.00;-16.15;-3.21;0.37;0.00;0.00;26.30;0.00;4.15;0.00;0.32;0.25;16.15;16.15;3.21;0.37;0.00;0.00;15.78;0.00;-4.15
604.00;-19.64;-3.63;0.51;0.00;0.00;31.88;0.00;5.30;0.00;0.38;0.25;19.64;19.64;3.63;0.51;0.00;0.00;19.13;0.00;-5.30
605.00;-19.02;-3.56;0.69;0.00;0.00;30.54;0.00;5.00;0.00;0.37;0.25;19.02;19.02;3.56;0.69;0.00;0.00;18.33;0.00;-5.00
606.00;-9.98;-3.19;1.09;0.00;0.00;14.80;0.00;0.96;0.00;0.22;0.25;9.98;9.98;3.19;1.09;0.00;0.00;8.88;0.00;-0.96
607.00;-15.33;-2.91;1.18;0.00;0.00;23.58;0.00;3.69;0.00;0.29;0.25;15.33;15.33;2.91;1.18;0.00;0.00;14.15;0.00;-3.69
608.00;-18.71;-2.81;1.21;0.00;0.00;29.16;0.00;5.36;0.00;0.33;0.25;18.71;18.71;2.81;1.21;0.00;0.00;17.49;0.00;-5.36
609.00;-14.28;-3.08;1.01;0.00;0.00;22.12;0.00;3.12;0.00;0.28;0.25;14.28;14.28;3.08;1.01;0.00;0.00;13.27;0.00;-3.12
610.00;-15.28;-3.49;0.90;0.00;0.00;23.97;0.00;3.22;0.00;0.31;0.25;15.28;15.28;3.49;0.90;0.00;0.00;14.38;0.00;-3.22
611.00;-15.05;-3.66;0.73;0.00;0.00;23.87;0.00;3.03;0.00;0.31;0.25;15.05;15.05;3.66;0.73;0.00;0.00;14.32;0.00;-3.03
612.00;-11.13;-3.78;0.78;0.00;0.00;17.25;0.00;1.05;0.00;0.26;0.25;11.13;11.13;3.78;0.78;0.00;0.00;10.35;0.00;-1.05
613.00;-7.89;-3.67;0.02;0.00;0.01;13.12;0.00;0.00;0.00;0.22;0.25;7.89;7.89;3.67;0.02;0.00;0.01;7.87;0.00;-0.00
614.00;-12.49;-3.47;1.27;0.00;0.00;18.71;0.00;1.77;0.00;0.26;0.25;12.49;12.49;3.47;1.27;0.00;0.00;11.22;0.00;-1.77
615.00;-14.59;-3.67;1.40;0.00;0.00;21.98;0.00;2.49;0.00;0.30;0.25;14.59;14.59;3.67;1.40;0.00;0.00;13.19;0.00;-2.49
616.00;-8.66;-3.55;1.05;0.00;0.00;12.68;0.00;0.00;0.00;0.22;0.25;8.66;8.66;3.55;1.05;0.00;0.00;7.61;0.00;-0.00
617.00;-12.06;-3.64;1.44;0.00;0.00;17.68;0.00;1.31;0.00;0.26;0.25;12.06;12.06;3.64;1.44;0.00;0.00;10.61;0.00;-1.31
618.00;-15.83;-3.17;1.18;0.00;0.00;24.42;0.00;3.67;0.00;0.30;0.25;15.83;15.83;3.17;1.18;0.00;0.00;14.65;0.00;-3.67
619.00;-14.42;-2.72;1.23;0.00;0.00;21.98;0.00;3.44;0.00;0.27;0.25;14.42;14.42;2.72;1.23;0.00;0.00;13.19;0.00;-3.44
620.00;-10.75;-3.25;1.16;0.00;0.00;15.98;0.00;1.23;0.00;0.24;0.25;10.75;10.75;3.25;1.16;0.00;0.00;9.59;0.00;-1.23
621.00;-9.69;-3.93;1.27;0.00;0.00;14.05;0.00;0.00;0.00;0.24;0.25;9.69;9.69;3.93;1.27;0.00;0.00;8.43;0.00;-0.00
622.00;-13.92;-4.58;2.23;0.00;0.00;19.48;0.00;0.88;0.00;0.31;0.25;13.92;13.92;4.58;2.23;0.00;0.00;11.69;0.00;-0.88
623.00;-13.20;-4.00;2.17;0.00;0.00;18.37;0.00;1.14;0.00;0.28;0.25;13.20;13.20;4.00;2.17;0.00;0.00;11.02;0.00;-1.14
624.00;-11.26;-3.31;2.71;0.00;0.00;14.25;0.00;0.68;0.00;0.22;0.25;11.26;11.26;3.31;2.71;0.00;0.00;8.55;0.00;-0.68
625.00;-17.59;-3.28;2.25;0.00;0.00;25.57;0.00;3.88;0.00;0.32;0.25;17.59;17.59;3.28;2.25;0.00;0.00;15.34;0.00;-3.88
626.00;-20.91;-3.71;2.05;0.00;0.00;31.43;0.00;5.09;0.00;0.38;0.25;20.91;20.91;3.71;2.05;0.00;0.00;18.86;0.00;-5.09
627.00;-12.51;-4.29;2.04;0.00;0.00;17.45;0.00;0.59;0.00;0.28;0.25;12.51;12.51;4.29;2.04;0.00;0.00;10.47;0.00;-0.59
628.00;-8.00;-4.51;0.00;0.00;1.67;16.10;0.00;0.00;0.00;0.28;0.25;8.00;8.00;4.51;0.00;0.00;1.50;9.66;0.00;-0.00
629.00;-8.60;-4.19;0.00;0.00;0.39;14.98;0.00;0.00;0.37;0.26;0.25;8.60;8.60;4.19;0.00;0.00;0.35;8.99;0.00;-0.00
